tethered	deleted
10.621	15.379
33.809	13.141
23.505	14.996
14.506	26.305
5.8884	26.165
26.666	42.259
32.411	12.655
23.41	17.913
10.671	8.1593
10.327	18.495
10.801	24.903
30.896	25.067
38.857	22.575
28.734	4.3992
47.581	16.688
37.878	15.51
11.125	24.192
8.7077	12.269
11.161	14.332
14.751	27.105
13.01	12.056
7.7712	30.844
10.286	16.804
25.607	24.899
9.651	36.662
23.406	21.534
9.2814	12.957
33.548	21.958
17.958	8.5386
23.637	30.722
6.6024	24.975
15.059	25.65
15.948	9.9447
15.406	20.215
11.997	21.093
12.044	48.113
18.902	48.344
53.548	33.874
29.193	15.971
21.862	26.673
14.935	33.401
56.811	22.649
17.683	31.494
36.054	27.386
1.1865	41.597
19.082	16.78
42.757	17.338
8.8026	9.8594
41.01	11.886
27.964	10.619
13.471	11.508
30.807	40.136
44.498	11.962
47.411	15.077
30.497	38.251
2.894	35.093
15.898	41.076
36.462	31.343
10.508	47.408
20.297	24.901
10.669	18.162
27.358	28.818
26.602	31.244
10.513	36.521
11.499	19.224
7.5852	19.071
29.673	26.571
23.283	26.632
16.11	35.436
29.504	46.161
28.704	49.62
9.3175	63.838
20.318	49.424
34.027	49.078
19.123	5.4872
8.4531	10.709
37.763	19.539
41.053	21.514
20.563	24.954
6.2315	28.893
35.368	24.352
39.942	13.503
20.161	18.378
7.3461	13.57
17.728	60.996
9.4917	39.959
18.03	35.423
10.741	20.454
2.922	14.898
3.1551	27.56
6.1612	43.066
18.168	47.736
31.051	22.524
20.857	25.054
26.722	8.6596
28.282	18.087
8.7918	52.254
48.604	25.477
18.736	65.659
12.625	43.623
21.704	23.855
32.792	25.461
25.064	23.144
21.12	38.25
35.002	27.282
13.42	45.763
21.531	11.366
11.624	48.5
15.006	23.129
29.531	28.2
8.8864	25.522
16.997	17.992
21.452	39.65
17.972	45.929
18.958	11.41
41.175	27.747
27.292	31.71
25.979	43.847
17.513	18.866
43.777	6.9379
11.864	18.187
44.42	20.787
29.631	48.987
29.451	45.118
53.231	16.812
31.084	29.983
14.413	13.649
46.998	10.91
7.5257	13.26
25.989	35.241
34.417	42.575
50.431	49.839
49.154	25.471
6.3433	25.364
50.436	21.614
18.857	57.13
9.689	48.19
12.055	26.855
36.153	50.741
28.548	36.032
15.077	28.237
14.979	6.871
49.556	26.747
34.46	22.037
12.969	24.679
15.624	38.204
11.923	25.906
3.7217	34.19
45.037	31.272
22.835	49.678
62.616	43.662
46.23	38.271
34.97	21.365
51.848	44.007
30.742	21.862
24.304	5.4408
22.384	8.318
27.87	25.996
21.924	19.037
34.179	25.155
22.513	33.542
14.542	30.547
23.566	23.869
13.044	2.5544
34.175	13.936
19.126	33.773
28.43	39.606
50.281	53.596
37.895	21.111
13.496	12.11
39.647	38.144
37.128	28.627
21.985	27.411
10.822	8.2408
8.4458	7.1931
27.597	23.489
16.543	25.533
26.414	38.62
25.071	24.64
19.082	52.146
12.225	13.993
15.186	28.753
7.7407	25.893
28.123	7.8094
11.029	7.1966
43.413	32.608
27.784	44.369
37.038	15.435
24.542	29.28
35.052	16.064
40.864	44.367
37.489	32.532
31.273	13.021
2.9003	56.21
10.028	15.645
53.892	13.397
51.678	29.483
19.21	49.907
16.023	43.898
13.905	27.067
13.213	20.38
31.979	18.386
27.98	20.214
12.17	21.229
25.694	4.6098
45.058	44.943
29.811	26.961
12.34	39.177
9.3742	29.923
26.285	70.132
20.464	58.945
30.554	30.473
19.335	45.238
32.526	29.664
19.933	28.56
11.82	20.436
10.003	26
30.951	44.298
28.105	26.132
20.379	27.665
18.357	26.347
22.41	61.118
31.651	49.767
13.931	22.324
16.814	20.165
8.2088	18.453
45.391	25.981
12.309	45.656
23.73	39.412
35.599	12.645
24.662	14.186
8.9035	27.012
6.3048	29.136
19.263	37.408
14.657	47.971
20.966	37.858
38.21	39.518
41.512	63.691
19.88	69.629
21.211	86.895
21.823	71.234
17.794	28.253
25.625	12.812
25.252	26.572
15.261	21.827
9.6272	50.86
34.38	11.59
15.213	31.04
33.746	23.228
29.449	47.231
34.657	55.252
15.383	34.65
13.619	25.021
38.075	8.3739
6.5678	21.69
21.97	26.671
45.172	11.078
23.973	15.377
14.923	18.793
40.966	18.515
32.053	32.967
36.428	49.908
14.342	21.944
6.4211	19.716
35.381	32.707
33.451	39.415
41.307	11.116
13.68	49.494
24.344	51.849
9.4122	37.449
27.29	65.364
38.525	56.897
11.365	35.437
12.513	50.233
35.214	38.925
9.29	34.9
10.894	22.966
25.264	20.24
39.273	18.748
12.995	25.36
42.299	9.2964
19.379	21.635
21.466	36.598
24.638	3.8851
29.759	18.876
26.203	10.216
29.162	20.515
48.643	11.837
48.267	12.559
32.945	9.1401
19.431	14.107
44.782	19.699
8.8444	21.07
9.1625	21.405
42.855	35.646
44.831	28.241
25.746	39.182
25.653	24.559
14.244	32.157
67.822	13.614
45.802	22.448
27.792	16.883
24.587	29.635
27.434	35.327
6.7111	31.032
24.433	28.155
15.505	28.368
21.336	8.4601
9.079	41.753
11.522	49.801
34.582	30.547
11.316	47.24
19.948	36.831
54.205	19.695
52.867	53.431
52.052	18.993
45.296	40.623
87.854	25.249
60.01	8.3066
59.424	16.663
74.158	57.584
85.192	47.993
99.621	29.768
84.704	36.271
70.783	20.06
49.813	30.699
47.535	15.724
38.782	39.43
81.846	21.481
60.409	32.014
89.99	16.424
89.758	23.657
76.358	16.318
64.409	29.593
63.445	51.719
31.073	82.284
45.929	45.316
49.075	30.564
29.551	46.338
51.721	32.251
35.674	68.395
22.795	69.381
30.049	86.425
32.777	99.213
5.5452	96.193
57.499	71.437
40.562	35.499
13.318	27.465
14.595	20.685
20.807	17.412
6.3872	23.246
7.9306	60.098
28.338	37.257
55.385	30.144
79.736	29.398
87.918	32.349
106.83	34.309
92.909	15.044
76.171	24.854
56.943	25.841
51.657	36.08
57.045	17.55
70.698	55.464
18.926	24.51
29.634	36.193
24.305	50.041
31.177	17.403
26.935	12.016
7.6631	0.25438
23.387	12.575
34.338	34.693
42.143	1.6234
10.307	21.063
28.188	32.332
29.815	34.74
29.467	33.154
24.861	51.798
18.423	20.249
8.2985	22.988
35.004	26.734
34.867	14.729
12.924	54.86
19.678	51.012
33.061	71.027
24.264	23.786
27.019	9.2174
28.554	27.491
16.174	26.826
28.863	13.263
4.3136	39.866
19.873	20.172
21.937	20.67
17.417	40.843
11.872	44.93
53.052	61.025
21.35	28.142
22.924	37.357
14.59	37.204
24.63	30.8
23.45	21.371
19.321	20.433
41.728	32.581
50.372	61.86
24.891	60.9
18.6	42.17
8.2165	17.55
20.822	27.362
6.2173	49.06
15.739	2.0627
33.143	19.633
21.176	8.0439
13.438	23.488
5.7213	34.189
17.497	17.409
6.2	15.748
27.611	52.1
26.211	19.058
15.376	27.947
3.4954	25.042
19.935	34.72
33.956	38.459
23.345	32.568
33.394	36.308
17.614	36.754
13.387	8.804
10.609	7.5066
18.905	38.41
26.382	19.262
45.143	14.603
7.1581	17.162
8.7993	6.5841
24.12	24.437
19.23	21.057
6.7755	47.221
14.328	27.58
15.737	38.047
20.595	21.791
21.189	14.64
27.773	7.7291
34.123	6.1607
19.092	31.306
18.544	30.439
20.934	32.817
29.28	21.3
16.48	11.538
7.3002	25.131
11.201	27.178
3.5152	20.576
24.454	11.408
18.02	24.509
17.536	8.8799
25.834	18.095
22.577	21.961
35.304	34.438
16.499	36.527
14.568	21.36
3.2434	12.528
43.148	27.661
18.863	10.556
31.75	12.703
27.652	19.644
13.642	3.7764
51.253	17.288
31.549	20.336
21.311	44.821
18.327	34.462
39.813	20.073
26.696	12.979
44.233	13.284
11.481	17.768
14.861	9.4035
17.098	7.1921
14.395	42.765
14.1	45.968
28.115	57.223
20.221	63.079
35.502	28.024
25.82	23.909
14.361	10.68
22.93	36.398
42.536	70.029
32.336	58.632
42.979	55.196
31.728	33.307
22.555	21.504
7.4012	35.379
17.046	44.185
5.1818	40.486
34.297	35.803
7.0406	15.933
32.213	7.5097
25.892	36.648
31.874	30.595
31.029	22.406
37.141	36.227
28.76	35.51
32.727	27.056
46.393	13.569
24.366	28.609
14.586	30.779
38.382	8.2454
32.39	16.925
13.495	27.682
10.754	27.747
21.421	50.474
41.914	44.723
9.9196	38.456
9.0163	13.581
7.0994	16.768
37.085	33.272
18.376	17.041
24.689	67.024
40.86	28.377
15.318	22.036
25.812	9.1069
44.147	3.0479
35.467	26.867
15.54	20.081
30.623	42.462
33.207	34.695
18.035	36.841
14.555	14.943
25.373	27.303
15.727	22.164
8.4066	31.215
7.5903	49.611
24.062	33.236
8.3081	28.054
9.228	16.147
9.8286	37.62
13.754	20.924
27.302	7.1303
8.4371	26.023
7.3019	10.108
19.745	22.498
14.766	20.939
22.241	16.133
17.015	0.95297
17.521	30.279
1.9943	15.437
23.546	22.702
21.576	21.381
42.967	16.661
34.978	22.93
23.19	16.214
26.592	24.745
12.366	24.259
20.389	30.236
19.881	52.141
21.272	26.542
19.894	36.673
34.181	15.21
39.166	15.093
7.4834	9.8217
16.822	11.135
13.573	11.386
21.44	8.0934
22.096	28.433
15.684	37.414
22.595	10.98
8.0947	40.396
13.503	44.54
21.05	46.791
21.662	9.4472
21.378	36.088
28.238	7.0749
22.018	13.387
27.019	14.868
43.984	15.617
28.601	22.85
30.74	30.239
10.855	20.955
18.363	11.863
13.551	29.083
31.728	33.396
27.106	29.638
13.351	27.334
8.5769	42.691
28.865	43.763
29.22	23.995
16.372	23.577
5.9019	45.052
29.45	18.558
41.7	4.7842
13.389	18.375
34.188	30.774
32.229	43.381
13.144	58.026
9.3319	66.287
13.82	16.088
29.507	18.788
42.09	38.351
13.105	10.968
29.198	26.642
34.928	9.2311
36.312	21.445
10.235	23.053
23.423	19.702
9.0828	24.512
24.369	32.802
47.455	47.532
61.46	17.081
24.554	41.125
7.2686	26.996
11.148	22.087
31.064	27.135
17.505	24.932
17.987	25.793
43.536	16.047
37.362	21.118
27.659	26.136
26.464	66.657
22.6	11.816
37.388	36.797
16.063	23.253
35.269	20.7
16.656	41.787
7.6426	28.823
25.825	41.241
38.399	15.131
17.927	15.718
11.695	27.629
14.664	39.035
12.678	22.706
30.893	17.371
19.409	32.663
27.192	49.299
30.936	60.688
28.107	36.134
12.87	54.543
6.984	12.03
35.249	7.5049
12.883	19.773
29.066	22.714
2.8487	18.03
17.827	9.0852
36.038	30.142
26.45	29.9
7.0627	36.054
28.457	6.7608
10.589	18.24
6.9802	57.579
12.747	34.52
18.248	31.182
27.062	12.829
29.483	25.879
18.192	6.6327
10.366	35.051
17.727	18.582
20.889	43.754
40.636	50.089
25.755	51.359
25.529	34.618
19.027	7.6569
31.066	44.274
22.629	25.567
18.327	5.8445
23.812	33.915
18.41	34.606
18.541	14.468
21.058	40.98
32.309	54.074
19.86	44.986
26.149	34.959
40.586	8.0302
43.516	33.845
23.014	14.236
11.678	15.554
21.895	9.2454
38.638	17.841
46.343	30.406
24.499	22.072
54.081	16.319
24.886	24.442
6.9718	33.618
32.791	6.9516
23.628	4.9244
27.195	36.912
30.394	69.553
18.339	82.578
16.751	55.124
27.312	55.396
34.51	25.591
21.769	22.049
18.767	13.533
45.231	28.103
21.667	21.88
13.718	13.447
17.807	7.3592
29.183	11.647
11.368	9.9429
39.657	18.111
21.04	13.557
22.778	24.778
22.031	22.039
31.064	32.98
27.577	54.583
18.806	48.376
25.322	39.547
5.0225	14.677
5.7764	12.201
22.722	43.327
11.296	37.904
38.543	70.5
34.946	55.041
39.111	36.514
3.5904	37.734
22.813	27.63
34.629	15.751
24.917	7.6905
17.347	23.695
37.976	25.809
53.808	15.079
36.856	23.676
16.863	29.948
17.626	22.638
20.241	17.085
14.898	24.673
46.517	13.61
19.019	37.435
46.175	28.667
29.815	41.662
6.3181	41.888
39.687	24.604
54.994	61.264
40.011	57.463
52.088	51.882
34.445	55.244
25.143	42.295
42.396	15.761
29.279	8.2429
12.032	20.475
25.031	23.546
17.245	16.282
15.453	6.5514
21.821	26.682
22.924	25.389
26.78	21.587
25.815	26.03
22.214	41.522
35.673	13.47
36.229	28.291
32.765	31.864
24.34	21.287
27.838	37.638
5.1507	5.7361
24.75	31.826
10.663	11.815
28.425	19.729
31.286	42.262
18.874	36.481
49.633	29.368
44.624	21.597
9.9807	36.46
18.512	40.662
6.4529	27.693
6.8779	24.652
9.3399	37.42
32.062	49.341
39.941	32.948
42.768	33.757
9.124	51.143
51.432	7.2893
27.336	9.8205
19.612	33.913
24.322	25.497
29.745	21.429
31.748	31.121
21.932	33.645
20.379	21.453
14.117	33.804
24.661	45.202
35.596	26.62
35.401	40.077
33.448	41.293
29.38	25.707
13.742	26.498
1.374	30.975
13.886	7.8874
29.778	11.246
24.867	38.581
28.797	37.421
20.754	28.495
12.765	46.614
21.726	57.794
26.202	43.972
12.564	57.684
23.023	18.76
26.782	31.74
19.39	29.474
14.394	15.055
2.6448	32.609
17.05	23.301
33.516	35.99
1.5829	38.381
26.294	15.365
22.188	33.313
21.025	41.983
31.342	40.536
25.848	35.889
34.276	30.631
17.925	24.077
15.427	27.029
52.267	43.62
36.2	22.761
19.976	19.655
24.485	14.98
7.8797	20.48
8.8237	23.506
23.928	31.772
8.0677	41.488
20.034	43.924
19.358	9.1074
22.572	38.668
37.718	27.089
29.287	37.923
15.873	9.3805
19.854	32.57
45.404	36.434
55.529	50.514
33.052	34.578
10.226	24.404
10.306	20.815
19.23	47.143
39.218	3.0746
61.195	38.474
24.491	19.888
8.3185	68.641
31.702	53.2
9.0532	79.52
20.364	80.775
34.602	77.584
26.271	61.161
13.436	88.693
16.366	69.9
23.138	37.42
6.5898	22.712
6.43	50.063
38.531	60.6
4.8074	49.086
23.472	30.891
37.302	50.776
44.472	42.3
45.746	24.024
40.99	15.17
12.098	18.461
19.427	27.737
26.059	6.481
31.212	13.139
15.124	18.247
29.531	12.968
4.8897	33.865
42.483	21.069
27.747	14.353
35.109	17.14
35.883	31.055
15.184	32.483
19.175	61.149
24.986	23.846
9.0779	23.109
19.015	39.693
6.9805	17.777
55.939	26.14
51.601	18.704
24.628	10.306
10.476	28.236
11.41	30.92
15.65	20.063
27.762	21.046
10.782	23.436
25.47	42.462
25.911	21.53
30.109	14.289
19.48	28.225
30.635	8.6434
11.931	7.391
14.335	51.584
7.6206	56.306
16.938	52.936
7.9358	18.635
30.724	37.353
14.103	46.272
4.855	23.339
4.9594	36.991
16.876	16.122
1.9369	9.6847
17.553	6.1341
19.645	15.204
5.8198	23.771
3.7879	34.486
25.09	30.198
20.469	29.905
10.323	62.661
4.6497	42.764
5.6847	41.547
31.766	35.378
46.312	53.724
31.058	52.798
41.869	59.295
25.118	37.1
17.743	20.51
10.018	30.764
7.6276	29.202
17.896	12.493
27.549	9.5969
9.8857	22.176
41.246	28.197
5.7835	18.015
29.849	27.27
32.068	24.934
30.645	4.18
5.5151	7.5647
41.364	9.5082
15.909	13.943
16.131	16.862
14.52	27.649
28.91	34.455
13.35	16.475
31.715	14.667
2.8883	8.7292
36.588	17.919
10.314	14.538
22.889	10.2
19.555	22.498
43.608	24.046
55.198	22.012
12.537	23.866
38.298	15.618
18.756	28.065
16.484	2.9113
34.255	37.571
13.201	6.8747
13.259	12.527
13.276	40.301
42.161	23.32
21.395	8.2542
43.507	39.495
44.831	2.5456
38.476	25.713
11.763	18.14
11.169	35.83
26.008	9.5777
14.434	18.026
14.861	26.701
2.4421	14.804
29.058	5.0781
17.506	44.53
7.7048	40.812
22.422	44.13
28.821	35.054
22.838	45.359
34.941	13.743
28.492	35.826
8.284	30.79
4.6904	31.262
23.165	8.7726
49.364	26.563
13.763	15.525
50.195	21.243
36.729	16.734
43.975	22.834
15.612	31.518
22.139	29.108
35.466	36.651
20.157	28.21
29.316	11.557
17.284	22.231
28.651	15.344
27.979	17.684
36.167	20.218
30.104	42.106
13.465	34.143
23.617	21.06
19.745	18.986
25.401	30.768
40.605	10.735
51.391	17.238
15.594	26.667
19.758	20.459
26.314	41.019
18.495	54.749
9.9123	95.044
22.281	93.058
38.936	98.379
22.603	114.16
8.2761	112.99
6.2983	80.641
6.1728	85.08
26.953	83.134
18.274	41.525
30.202	65.665
28.563	51.882
19.909	32.331
34.651	32.412
8.405	51.283
36.757	48.195
18.783	80.806
26.776	61.682
3.6651	64.862
38.878	81.105
13.161	21.013
5.6727	15.798
16.041	40.845
3.5593	61.548
14.224	26.612
9.8701	21.097
17.591	37.488
18.895	22.37
8.4775	19.54
10.695	30.401
14.909	23.917
24.971	15.709
22.213	23.444
35.022	20.608
34.35	16.647
8.5649	14.834
22.089	28.534
30.835	25.969
9.0349	17.793
32.767	57.688
37.852	22.002
10.666	4.525
32.605	36.022
36.997	14.299
29.319	43.479
6.7766	9.9796
19.924	56.177
17.041	21.115
18.884	25.076
13.03	31.163
0.61062	18.655
24.699	11.953
58.179	10.455
35.798	5.3223
22.597	58.622
22.695	2.5485
34.492	24.083
11.599	13.188
25.23	20.227
26.034	59.783
12.483	51.515
21.114	7.2617
2.2538	42.896
62.868	29.641
42.874	3.0412
22.756	10.526
18.381	19.008
1.6153	12.664
24.091	36.382
19.972	4.1169
32.474	22.622
7.1069	9.4147
19.035	33.02
16.544	31.153
22.214	35.176
13.964	12.462
15.603	15.746
26.258	29.061
26.228	8.4665
33.276	6.1318
51.121	27.644
11.764	21.931
7.8377	35.943
3.4461	26.614
29.644	20.393
30.258	25.934
34.507	43.05
19.684	36.037
22.401	36.014
27.628	43.686
32.281	37.885
27.937	12.557
10.516	24.533
30.933	20.398
28.388	3.0007
26.938	5.8654
13.529	23.43
29.821	44.718
30.519	45.232
26.429	0.24735
26.905	18.63
27.257	34.431
31.844	9.1697
24.2	16.555
32.806	36.731
29.499	31.707
22.477	15.85
44.13	44.41
30.758	32.674
7.699	38.104
12.808	7.7628
20.885	6.4755
28.077	13.505
27.748	14.289
36.351	32.872
30.861	42.069
31.176	70.929
27.83	53.365
36.611	59.857
28.732	51.815
4.5759	108.21
9.2999	103.35
23.975	44.705
20.499	30.806
43.667	42.126
30.482	32.5
35.013	27.359
29.043	12.529
12.698	47.108
43.564	40.394
13.1	28.219
29.671	22.477
13.773	34.702
23.393	15.137
59.315	21.573
20.188	4.4107
30.565	21.64
35.525	35.177
42.179	25.91
10.056	52.597
29.384	27.418
1.6263	45.373
15.582	21.58
16.206	16.02
16.715	11.774
21.773	29.456
47.428	17.982
34.207	25.684
18.593	25.9
24.913	53.211
18.255	32.032
46.873	41.512
39.74	29.439
36.85	23.574
27.906	21.278
4.6681	19.178
20.064	24.991
19.734	34.491
22.353	20.845
53.182	38.325
39.395	23.079
40.368	17.114
13.946	18.775
53.942	11.284
32.983	17.63
69.005	39.288
15.536	33.088
28.398	22.844
46.243	41.662
11.587	15.596
20.792	36.335
25.302	40.859
15.795	61.504
44.584	89.971
24.829	92.002
13.623	95.254
20.939	89.33
13.51	81.361
41.226	97.709
44.064	64.279
40.375	79.058
16.087	50.449
42.179	24.804
20.06	20.898
44.03	33.251
9.6566	8.8576
11.599	17.955
11.37	10.825
13.913	21.058
11.108	44.728
41.707	24.506
46.085	20.408
41.595	8.6954
25.766	20.76
13.81	49.063
44.677	38.219
22.91	30.336
20.775	21.317
6.982	13.364
22.544	31.714
14.507	15.779
23.413	33.505
44.041	19.131
36.364	29.696
38.251	2.4215
63.446	24.122
43.5	22.741
45.642	32.156
24.383	47.459
30.332	10.21
13.602	45.457
5.6777	3.9423
22.922	24.93
31.749	16.173
20.71	26.444
11.835	2.3422
22.5	24.2
39.848	29.997
30.469	23.768
16.703	10.967
45.687	56.544
31.004	56.629
36.471	40.507
39.486	51.139
8.459	36.195
31.456	17.466
37.349	15.437
19.363	30.82
15.828	21.081
17.937	47.785
10.29	22.544
19.283	11.348
34.119	35.924
14.842	36.536
28.921	43.572
6.7456	23.704
29.507	44.917
7.8256	29.829
15.626	47.465
5.8738	40.227
25.876	51.172
26.804	53.755
7.9171	15.271
24.898	38.974
9.483	39.349
19.018	34.919
36.713	15.157
19.072	31.712
41.059	24.894
47.503	23.135
36.793	7.9599
19.893	16.103
42.869	27.427
18.563	44.884
39.348	24.647
46.99	14.454
32.538	27.595
13.198	6.3309
29.861	20.669
25.015	25.064
31.779	34.263
20.004	23.356
13.778	9.8153
13.707	16.737
6.6975	22.449
28.858	27.11
33.798	6.7243
38.116	6.246
34.153	18.984
22.691	31.466
35.2	34.906
25.474	10.745
24.119	9.2335
42.462	27.73
13.008	3.85
38.17	24.088
28.836	32.705
11.401	3.6205
13.756	40.083
28.294	17.142
30.81	11.443
7.632	24.725
7.5482	23.19
7.0277	19.965
27.032	19.861
41.414	39.31
27.559	7.8641
25.501	53.042
30.346	43.301
57.654	22.151
37.494	36.08
19.672	30.717
30.413	16.171
32.792	7.9932
21.789	15.478
23.818	5.3844
25.285	45.859
22.333	28.392
7.5812	8.6186
47.028	32.263
32.667	39.988
35.763	13.49
13.806	25.066
26.502	27.459
54.458	6.6003
20.36	13.067
4.9228	52.941
22.506	32.412
36.62	14.564
13.102	1.0374
5.9154	14.569
6.3634	37.585
31.676	24.753
6.4963	17.251
28.369	22.607
34.855	12.78
47.678	15.444
45.735	19.018
61.405	31.663
36.428	27.861
27.621	29.949
35.303	1.7464
27.476	27.25
22.166	33.342
31.244	11.828
14.071	17.653
17.857	40.842
4.3859	23.63
22.977	8.9712
7.9936	12.555
31.081	37.133
41.456	14.846
24.313	14.046
20.532	8.7042
25.926	22.198
26.556	14.801
47.766	25.8
19.87	23.515
17.454	24.102
35.225	50.569
17.013	49.984
17.281	15.623
26.943	44.853
17.569	32.956
45.109	30.636
12.727	16.529
18.169	24.201
31.722	25.026
48.648	6.1057
67.18	17.482
33.854	39.941
28.604	44.739
7.3907	30.43
17.752	45.785
20.603	44.089
3.6813	37.067
45.361	10.963
21.619	28.04
30.643	31.972
47.831	7.2824
23.603	15.652
28.168	18.706
39.513	4.1664
28.477	40.707
21.656	44.369
19.288	23.916
24.936	19.967
24.469	1.6959
41.31	11.463
28.301	8.5785
24.213	16.102
47.833	69.097
35.233	61.753
21.928	42.183
17.371	35.61
22.304	18.081
15.52	32.269
16.431	36.364
9.9174	13.641
42.236	21.149
30.523	11.181
47.007	11.605
37.316	14.81
14.593	14.323
28.32	45.002
7.4577	51.729
31.973	55.532
36.035	47.803
15.313	32.187
9.2654	32.312
11.826	28.155
18.955	18.654
48.156	70.443
4.4707	31.488
19.893	51.054
8.5941	62.077
23.315	17.118
41.728	12.123
5.5362	16.448
33.195	39.102
8.1948	21.763
36.538	6.8352
13.869	27.407
24.14	16.142
28.165	32.505
16.267	11.805
34.332	38.547
19.953	69.276
15.355	29.155
22.943	13.711
26.903	12.914
27.281	15.51
23.226	4.4341
9.6764	32.41
30.515	43.029
5.3865	37.028
32.302	34.474
13.669	20.702
24.522	27.406
6.6742	16.16
25.465	35.195
13.404	31.264
31.493	10.589
23.452	26.82
12.606	27.701
23.161	9.3886
16.303	12.388
33.391	5.8496
15.859	24.269
42.117	17.559
35.879	20.582
33.833	30.699
26.77	33.138
33.038	21.365
47.367	35.888
17.328	32.578
11.477	28.006
16.031	29.704
29.042	37.909
39.863	34.646
52.686	17.457
45.803	15.053
33.487	30.165
13.248	47.686
22.197	39.976
7.6048	9.9767
14.305	11.977
30.707	10.581
6.7468	36.364
33.18	17.073
19.022	25.269
39.025	24.61
50.83	9.3899
15.967	35.852
23.254	32.093
22.655	16.501
19.99	8.0312
4.6594	54.486
29.997	45.488
8.2136	29.34
23.988	32.337
19.054	52.146
20.324	45.136
9.9532	25.006
19.128	29.84
12.13	19.479
45.969	20.105
31.395	39.523
24.408	44.674
14.803	54.391
10.294	58.94
23.249	66.815
22.701	60.443
29.761	84.545
20.753	55.831
7.5666	68.895
35.627	72.972
24.367	46.298
6.0589	43.379
19.301	76.14
26.484	92.851
1.9411	73.721
27.977	58.299
41.787	80.962
21.19	91.061
3.1341	102.56
40.367	60.331
8.7977	48.827
23.913	46.391
33.265	54.178
9.9024	40.311
14.041	8.2695
13.804	35.746
40.223	37.784
1.2042	66.949
14.546	81.599
51.672	79.122
38.234	91.499
23.828	85.123
25.15	65.246
22.258	50.513
24.376	20.269
22.49	29.217
16.021	63.154
13.808	28.097
11.723	34.844
17.685	18.002
5.8415	33.448
31.858	39.518
33.849	16.947
29.823	12.124
14.706	25.019
13.327	27.575
5.5026	12.684
7.4236	12.479
11.539	6.0989
17.804	18.672
19.553	24.542
31.861	36.63
20.099	7.1882
53.711	6.8188
8.2979	21.113
42.415	18.93
21.946	13.272
35.428	14.642
13.088	15.079
18.75	31.245
11.042	51.429
21.75	57.312
40.188	48.239
25.327	36.524
8.6139	14.936
10.698	42.261
30.721	4.7672
3.8833	39.427
13.051	49.695
8.0893	25.51
24.647	20.781
11.591	41.33
16.033	29.582
10.171	9.2113
6.3105	16.713
13.019	29.312
34.397	5.6611
9.2624	63.095
2.1215	56.763
13.629	98.371
25.813	118.58
59.375	81.907
4.898	91.576
12.244	113.56
23.271	110.02
45.257	81.238
6.9532	33.002
27.61	59.335
22.211	92.646
17.134	84.441
24.201	54.913
31.51	73.173
16.273	71.643
28.895	80.929
22.693	61.814
24.515	76.468
50.159	90.999
22.641	70.445
10.764	52.436
31.461	85.81
13.594	53.072
15.176	67.133
15.897	92.138
14.918	94.189
8.0993	95.689
19.029	69.386
25.695	47.373
32.795	70.848
37.302	73.816
26.552	72.585
25.686	60.175
25.364	33.656
11.329	12.196
19.026	28.252
12.838	40.993
18.285	59.77
25.891	22.108
34.406	29.888
9.0073	28.252
21.099	23.919
36.448	24.514
16.31	19.643
16.63	11.28
18.872	53.28
18.916	42.27
21.847	13.896
16.139	14.337
30.073	0.30584
23.966	19.041
46.545	24.145
64.008	23.658
41.588	46.97
16.632	21.731
18.838	20.518
12.709	16.307
20.773	23.603
10.152	30.458
8.2143	29.691
19.634	41.503
16.07	49.559
13.319	48.109
49.433	22.347
39.283	28.058
21.816	12.603
13.329	12.904
34.905	7.0279
38.225	12.362
23.707	6.5445
45.157	19.168
59.182	30.264
45.836	8.1238
36.561	50.772
22.102	45.847
12.575	51.25
20.1	32.508
12.144	39.101
14.823	14.866
21.995	14.077
13.273	10.493
21.362	7.0625
33.675	26.257
10.003	17.958
33.152	37.145
18.461	17.639
14.289	33.723
19.441	30.759
30.252	25.35
17.114	13.833
21.893	11.499
23.354	9.9211
12.165	40.229
27.557	38.388
31.097	36.715
9.9926	8.9472
2.4579	47.75
31.959	15.613
19.012	17.668
22.412	14.844
20.674	11.745
27.415	15.188
25.651	39.738
3.3836	43.33
12.52	48.939
15.679	57.167
36.571	30.624
40.048	46.556
20.438	26.637
7.1738	13.98
2.1775	6.7051
20.213	15.953
26.238	25.837
21.08	21.179
11.278	12.287
12.468	25.204
17.426	9.3018
24.898	36.91
19.533	47.398
36.051	52.581
12.006	25.869
43.881	53.131
8.8248	48.349
20.04	5.9716
21.76	11.757
29.596	16.122
28.316	18.459
7.6015	21.559
19.861	14.719
15.751	39.261
32.007	42.688
30.508	5.9017
31.338	32.995
30.298	23.641
6.5508	30.413
24.984	33.075
26.639	8.7931
28.264	22.309
33.868	33.336
19.019	14.134
12.829	57.323
7.4172	65.138
13.4	52.714
33.442	8.981
8.1953	23.126
20.688	18.769
32.105	36.997
33.128	47.732
40.498	43.777
40.923	24.471
28.202	10.399
22.694	32.166
48.764	27.241
26.566	14.993
19.5	20.682
11.562	19.946
50.255	50.268
20.336	18.568
1.3646	46.262
1.0738	4.207
32.072	9.0808
12.336	33.816
17.122	45.286
27.885	27.689
38.985	39.101
27.541	16.637
39.98	8.2199
22.703	24.316
26.952	10.29
28.586	42.554
29.759	11.38
22.622	15.345
22.602	26.96
29.21	16.41
13.657	24.955
14.021	34.864
18.478	16.507
35.766	5.8511
47.314	16.034
28.875	29.387
